"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
2004-03-17,1899-12-31 21:00:00,5.7,1794.75,472,27.2471308265559,1485,336,652.5,180,2174,2050,19.050000190735,42.60000038147,0.929387703869648
2004-03-17,1899-12-31 22:00:00,2.8,1443.75,206,15.0446926576102,1150,202,769.5,136,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321
2004-03-17,1899-12-31 23:00:00,2.6,1488,216,15.7102743679626,1170.75,178,731,127,1777.5,1705,16.025000095367,50.924999237061,0.920598757969973
2004-03-18,1899-12-31 00:00:00,2.3,1371.25,159,12.9726733462054,1082.75,154,795.75,116,1668.75,1550.5,14.799999952316,53.924999237061,0.902354487489932
2004-03-18,1899-12-31 01:00:00,1.4,1160.75,70,8.12342211987772,904.25,92,946.75,107,1502,1240.25,14.274999856949,55.449999809265,0.897473060910826
2004-03-18,1899-12-31 02:00:00,1,1064.25,44,5.47759915934829,787,61,1056.75,88,1407,1115,14.75,52.074999809265,0.868641877206703
2004-03-18,1899-12-31 03:00:00,0.7,970.25,42,3.58120245909574,687,-200,1195.5,-200,1350.5,968.5,13.875,53.875,0.850058903133944
2004-03-18,1899-12-31 04:00:00,-200,954,28,2.88493145450513,644.75,60,1260.25,78,1334,924.75,11.599999904633,61.924999237061,0.844196281657516
2004-03-18,1899-12-31 05:00:00,0.6,930.5,20,2.54804469276258,622.75,37,1293.25,57,1306.5,827.75,12,58.85000038147,0.823302451906193
2004-03-18,1899-12-31 06:00:00,0.7,938,26,2.97192629266624,650.25,68,1251.25,71,1332.5,893,10.949999809265,62.074999809265,0.81127656280627
2004-03-18,1899-12-31 07:00:00,1.5,1166.25,78,7.66479138748536,885.25,139,1005.25,85,1550.5,1075,10.575000047684,63.25,0.806681845770918
2004-03-18,1899-12-31 08:00:00,4.7,1643,319,23.2567995593824,1384.25,339,667,124,2093.75,1610.25,11.475000143051,60.025000572205,0.811693424239075
2004-03-18,1899-12-31 09:00:00,6.6,1934,506,35.7905707138567,1681.5,421,540.5,151,2468.25,2050.5,14.275000333786,50.575000762939,0.818569923755215
2004-03-18,1899-12-31 10:00:00,4.5,1616.5,-200,21.3126865410672,1332.5,349,685.75,150,2010,1818.5,17.849999904633,40.52499961853,0.820964333454557
2004-03-18,1899-12-31 11:00:00,2.8,1472.75,-200,14.305786381113,1126.5,224,830.5,152,1752,1567.75,20.800000667572,34.449999809265,0.836456259984286
2004-03-18,1899-12-31 12:00:00,2.2,1378.5,-200,12.5211063051097,1067.5,171,898.75,139,1662.5,1373.5,23.849999904633,28.174999713898,0.821851195037146
2004-03-18,1899-12-31 13:00:00,2.2,1385.25,-200,12.1923642294709,1056.25,149,891,133,1648,1267.5,24.150000095367,28.675000190735,0.851493361095171
2004-03-18,1899-12-31 14:00:00,2.3,1378.75,-200,13.0922447864486,1086.75,137,901.25,126,1660.25,1143.5,25.150000572205,24.85000038147,0.782925012120401
2004-03-18,1899-12-31 15:00:00,2.2,1321.6666666667,-200,14.3732479390964,1128.6666666667,149,933.66666666667,128,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.627469327413332
2004-03-18,1899-12-31 16:00:00,2.8,1495.75,-200,16.8356343429557,1205,172,822,169,1766.5,1347.25,27.125000476837,23.124999523163,0.818014478639526
2004-03-18,1899-12-31 17:00:00,2.7,1408.75,-200,14.4538596456034,1131.25,166,873,149,1688.5,1205.75,25.800000190735,23.925000190735,0.783192918162513
2004-03-18,1899-12-31 18:00:00,3.7,1512.75,-200,21.5158657988899,1338,214,764.25,156,1956.5,1397,23.049999713898,26.77499961853,0.744593318351264
2004-03-18,1899-12-31 19:00:00,5.1,1667,-200,26.403335889246,1464.25,280,683.25,168,2117.75,1588.25,20.724999904633,31.125,0.752286518576039
2004-03-18,1899-12-31 20:00:00,5.1,1666.75,-200,25.9606198179951,1453.25,276,683.5,176,2051,1568.5,18.599999904633,36.175000190735,0.76763917828731
2004-03-18,1899-12-31 21:00:00,3.2,1430.25,-200,14.1428833642711,1121.25,178,814,135,1731.5,1321.5,16.049999713898,48.425000190735,0.876780241116949
2004-03-18,1899-12-31 22:00:00,2.1,1333.25,-200,10.3056641040426,989,129,885.25,121,1620.75,1194,14.450000047684,57.775000572205,0.945557828206146
2004-03-18,1899-12-31 23:00:00,1.7,1261.5,-200,8.27676514904774,910.5,95,948.25,99,1545.25,1061.5,13.050000190735,64.175000190735,0.960555663509973
2004-03-19,1899-12-31 00:00:00,2,1287.25,-200,8.92137891672246,936.25,126,918,106,1606,1040,11.974999666214,69.699998855591,0.973518939548022
2004-03-19,1899-12-31 01:00:00,1.6,1134.25,-200,6.61866637230466,840,103,1021.25,96,1501.25,917,11.949999809265,71.10000038147,0.991470559014933
2004-03-19,1899-12-31 02:00:00,0.9,998.75,-200,3.59413829100629,687.75,48,1228.5,63,1380.25,593.5,12.525000095367,69.299999237061,1.00287084486177
2004-03-19,1899-12-31 03:00:00,0.7,960.75,-200,2.52944050418141,621.5,-200,1381.5,-200,1300.75,430.25,12.525000095367,67.499998092651,0.976822234640701
2004-03-19,1899-12-31 04:00:00,-200,933.75,-200,1.7949775333902,568.5,20,1439.75,32,1280.25,397,12.324999809265,67.650001525879,0.966465600817254
2004-03-19,1899-12-31 05:00:00,0.5,912.75,-200,1.26860211155644,524.5,18,1619.75,28,1260.25,370,12.450000047684,66.800001144409,0.962036880437589
2004-03-19,1899-12-31 06:00:00,0.7,969.25,-200,2.31432028931268,606.75,56,1372.5,61,1323.75,438,12.349999666214,66.300001144409,0.948706111031819
2004-03-19,1899-12-31 07:00:00,1.5,1181.5,-200,6.73103645452094,845,115,1054,99,1539,704.25,12.424999713898,64.89999961853,0.933170176249936
2004-03-19,1899-12-31 08:00:00,4.8,1740.25,-200,22.7995557069209,1372.25,320,670.75,157,2144.25,1475.75,13.025000095367,61.625000953674,0.920910529335681
2004-03-19,1899-12-31 09:00:00,6.2,1819.25,-200,31.3188231790954,1581.5,357,574.5,166,2455.5,1715.5,13.600000143051,58.825000762939,0.912017783126944
2004-03-19,1899-12-31 10:00:00,4,1427,-200,19.2380060039541,1275,253,700.5,149,1980.25,1398,13.899999856949,57.14999961853,0.903171036922614
2004-03-19,1899-12-31 11:00:00,3.3,1389.5,-200,16.3633883957086,1190.75,218,758.75,135,1878.75,1267.5,14.474999904633,54.400000572205,0.891736016227731
2004-03-19,1899-12-31 12:00:00,2.8,1283,-200,14.019301019815,1117.25,192,813,127,1751,1188.25,15.475000143051,50.074999809265,0.874442496259958
2004-03-19,1899-12-31 13:00:00,3,1303.5,-200,15.2598587287405,1156.75,176,793,122,1800.5,1170.5,16.124999761581,47.574999809265,0.865455120800439
2004-03-19,1899-12-31 14:00:00,3.3,1364,-200,16.727425094533,1201.75,198,770.75,135,1875,1250.25,16.275000095367,47.050000190735,0.863995497989818
2004-03-19,1899-12-31 15:00:00,3.5,1409.75,-200,19.0004149298485,1268.25,212,724.25,139,1956.5,1344,16.39999961853,47.499999046326,0.87911820256201
2004-03-19,1899-12-31 16:00:00,4,1476,-200,19.414810317787,1280,249,708,147,1954.5,1378,16.050000190735,50.22500038147,0.909370967259952
2004-03-19,1899-12-31 17:00:00,4.6,1522,-200,20.8631084938121,1320.25,270,689.75,158,2005.25,1435.25,16,50.650000572205,0.914190928677663
2004-03-19,1899-12-31 18:00:00,4.1,1441.75,-200,20.1649028092204,1301,231,704,146,1952.25,1372.25,15.849999904633,50.27499961853,0.898908858193154
2004-03-19,1899-12-31 19:00:00,4.5,1469,-200,21.74774817937,1344.25,251,677.25,144,1996.75,1471,15.475000143051,50.625,0.884046960394989
2004-03-19,1899-12-31 20:00:00,3.9,1467.25,-200,19.8419504863572,1292,210,697.5,138,1942,1438.75,15.424999952316,51.449999809265,0.895625708487437
2004-03-19,1899-12-31 21:00:00,4,1420.5,-200,16.7440533071571,1202.25,249,747.5,143,1854,1428.5,15.200000047684,53.124999046326,0.911744585253748
2004-03-19,1899-12-31 22:00:00,2.2,1175,-200,9.14509927130481,945,143,903.75,116,1603.5,1080.5,14.700000047684,57.574999809265,0.957347051173433
2004-03-19,1899-12-31 23:00:00,2.1,1215,-200,8.30141341676182,911.5,127,947.75,109,1546.75,993,14.174999952316,58.324999809265,0.938021892035534
2004-03-20,1899-12-31 00:00:00,1.7,1126.75,-200,5.79119163455987,802,104,1064,92,1446.5,837,13.775000095367,57.949999809265,0.908543705377997
2004-03-20,1899-12-31 01:00:00,1.6,1090.25,-200,5.19165420320401,773,86,1105.25,83,1428.5,761,13.899999856949,55.949999809265,0.884206818562595
2004-03-20,1899-12-31 02:00:00,1.3,1017,-200,4.12318660003609,717.5,74,1181.75,81,1382.25,650.25,13.874999761581,55.550000190735,0.876487638302919
2004-03-20,1899-12-31 03:00:00,1.3,997.25,-200,3.41062949932106,677,-200,1252.25,-200,1358.5,590.75,13.824999809265,55.10000038147,0.866620379454474
2004-03-20,1899-12-31 04:00:00,-200,944.75,-200,2.90854800942283,646.25,44,1308,55,1331.5,505,13.799999952316,54.60000038147,0.857388287566203
2004-03-20,1899-12-31 05:00:00,0.8,955.75,-200,3.14920960049994,661.25,42,1259.75,53,1350.5,518,13.625000238419,55.125,0.856018865229862
2004-03-20,1899-12-31 06:00:00,0.8,966.25,-200,2.52944050418141,621.5,63,1316.75,67,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259
2004-03-20,1899-12-31 07:00:00,1.1,1064,-200,4.30793185475013,727.5,115,1160.5,91,1461.25,842,13.450000047684,58.35000038147,0.896023685393643
2004-03-20,1899-12-31 08:00:00,2.1,1299.75,-200,8.88326424064764,934.75,170,902.25,113,1623,1144.75,13.75,58.025000572205,0.908269844101757
2004-03-20,1899-12-31 09:00:00,2.4,1348,-200,10.5434742539285,997.75,147,833.75,102,1689,1218.25,14.599999904633,53.050000190735,0.876531145494368
2004-03-20,1899-12-31 10:00:00,2.6,1424.5,-200,12.5211063051097,1067.5,166,776.25,107,1764,1341,15.025000095367,52.324999809265,0.888137771566539
2004-03-20,1899-12-31 11:00:00,2.8,1473.75,-200,12.3307115705299,1061,195,767.5,113,1768.25,1405.5,15.400000095367,52.050000190735,0.904642891890123
2004-03-20,1899-12-31 12:00:00,2.6,1489.75,-200,11.6884193538796,1038.75,182,782.25,108,1756.75,1421.5,16.250000476837,49.950000762939,0.915812653710169
2004-03-20,1899-12-31 13:00:00,2.6,1494.75,-200,11.7241144048862,1040,168,808.75,105,1735,1373,17.14999961853,47.850001335144,0.928079286100949
2004-03-20,1899-12-31 14:00:00,2.1,1375.5,-200,9.33873665779321,952.5,125,899.5,93,1636.25,1153.25,19.049999713898,42.949999809265,0.937023478304999
2004-03-20,1899-12-31 15:00:00,1.7,1304.75,-200,7.63501730072907,884,95,980,87,1573.25,927.25,19.500000476837,42.25,0.94757963802818
2004-03-20,1899-12-31 16:00:00,1.6,1282.5,-200,6.71412954181095,844.25,79,1035.5,76,1538.75,766.25,19.500000476837,42.324999809265,0.949261727782394
2004-03-20,1899-12-31 17:00:00,2.1,1392.25,-200,9.72459009745523,967.25,119,929.75,94,1648.75,941.25,19.050000190735,43.799999237061,0.955567613988359
2004-03-20,1899-12-31 18:00:00,2.3,1452.25,-200,12.3891620764281,1063,142,855.5,110,1774.25,1146,18.474999427795,46.27499961853,0.974415793522226
2004-03-20,1899-12-31 19:00:00,3.5,1633,-200,16.6443897128229,1199.25,215,734,136,1918.5,1416.5,17.375000476837,51.64999961853,1.01591602085418
2004-03-20,1899-12-31 20:00:00,3.9,1624.5,-200,16.3716240144056,1191,229,732.75,139,1885,1442,17.099999904633,51.275000572205,0.991414919877942
2004-03-20,1899-12-31 21:00:00,3.3,1534.5,-200,13.7352900540719,1108,206,785.25,125,1819.5,1323.25,16.424999713898,53.750000953674,0.996350549582064
2004-03-20,1899-12-31 22:00:00,2.3,1322.5,-200,9.88344955973575,973.25,147,863.75,111,1712.25,1125,16.22500038147,55.35000038147,1.01322974064258
2004-03-20,1899-12-31 23:00:00,2.1,1309,-200,8.94046233827354,937,122,904.75,97,1671.5,1035.5,15.924999952316,57.650000572205,1.03564369578028
2004-03-21,1899-12-31 00:00:00,2.8,1455.5,-200,10.5776358067224,999,175,835,107,1713.75,1202.25,15.724999904633,58.599999427795,1.03955241442238
2004-03-21,1899-12-31 01:00:00,2.1,1299.5,-200,7.35170465212082,872,133,940.5,90,1577,1054.25,15.125,60.875,1.03981349712726
2004-03-21,1899-12-31 02:00:00,1.6,1202.5,-200,6.24266050236315,823,89,1003.75,84,1525.5,903,15.575000047684,56.624999046326,0.995073867106591
2004-03-21,1899-12-31 03:00:00,1.6,1194.75,-200,6.52935162297458,836,-200,987,-200,1554.25,884.5,15.200000047684,57.925000190735,0.994123411252604
2004-03-21,1899-12-31 04:00:00,-200,1116.75,-200,5.79119163455987,802,85,1028.5,87,1538.75,817.75,15.375,57.75,1.00212885876771
2004-03-21,1899-12-31 05:00:00,1.1,1061.75,-200,3.99592429292043,710.5,55,1135.75,66,1460.75,700,14.900000095367,60.550000190735,1.01964936914251
2004-03-21,1899-12-31 06:00:00,0.7,947,-200,2.1303704321581,593.66666666667,24,1300,36,1390,580.33333333333,14.46666653951,62.966665903727,1.03161668269938
2004-03-21,1899-12-31 07:00:00,0.8,1065,-200,3.58551219357988,687.25,72,1142.5,62,1492.25,814.5,14.150000095367,66.200002670288,1.06298106119843
2004-03-21,1899-12-31 08:00:00,1.2,1154.5,-200,4.42986293048355,734,122,1061.75,91,1528,1035,14.474999904633,65.299999237061,1.07041103983155
2004-03-21,1899-12-31 09:00:00,1.4,1220.25,-200,5.3644844314151,781.5,111,995.75,89,1559.75,1067.25,15.299999952316,62.125000953674,1.07295795625858
2004-03-21,1899-12-31 10:00:00,1.7,1300.75,-200,7.1133341976383,861.75,123,913.5,93,1633,1114,16.325000286102,59.000000953674,1.08683836480563
2004-03-21,1899-12-31 11:00:00,1.8,1279.25,-200,7.29909262576145,869.75,106,911.25,81,1646.25,1000,18.874999523163,49.574999809265,1.06997272859577
2004-03-21,1899-12-31 12:00:00,1.8,1267,-200,7.60529263256302,882.75,103,952.75,82,1616.75,905.75,19.375,46.050000190735,1.02491662099222
2004-03-21,1899-12-31 13:00:00,1.9,1238.75,-200,6.79318347863997,847.75,102,980.5,80,1567.5,822.25,20.775000095367,41.625000953674,1.00913284412636
2004-03-21,1899-12-31 14:00:00,1.3,1128.25,-200,4.58670593082862,742.25,48,1143.75,48,1506.5,610.25,21.375,40.27499961853,1.01259686308744
2004-03-21,1899-12-31 15:00:00,1.6,1242.75,-200,8.4189190812524,916.25,63,962,61,1668.5,656.75,21.224999904633,39.299999237061,0.979146956853647
2004-03-21,1899-12-31 16:00:00,1.9,1208,-200,6.91250323986343,853,98,1059.75,89,1506.25,646.75,20.27499961853,38.025000572205,0.894213941045963
2004-03-21,1899-12-31 17:00:00,2.3,1306.25,-200,8.95319427614984,937.5,132,960.75,105,1606.5,762,19.400000095367,41.299999237061,0.920608949646821
2004-03-21,1899-12-31 18:00:00,3.8,1545.5,-200,15.0764868965792,1151,173,769.25,116,1873.75,1122,18.52499961853,43.800000190735,0.925151010464671
2004-03-21,1899-12-31 19:00:00,3.5,1501,-200,12.6093999841359,1070.5,185,823,119,1744.25,1130.25,17.775000095367,48.050001144409,0.968889455688096
2004-03-21,1899-12-31 20:00:00,4.3,1604.75,-200,15.1401611984076,1153,266,769.25,144,1840,1636.75,17.89999961853,46.85000038147,0.952044499171995
2004-03-21,1899-12-31 21:00:00,2.8,1315.5,-200,9.89009250931112,973.5,188,883.25,123,1672.5,1272.25,17.425000190735,49.10000038147,0.968767964644446
2004-03-21,1899-12-31 22:00:00,1.9,1195,-200,7.9773645270244,898.25,122,933.25,105,1594.25,1098,16.97500038147,51.675001144409,0.991390722670476
2004-03-21,1899-12-31 23:00:00,1.9,1211,-200,7.92892990634998,896.25,112,920.25,93,1624,1066.25,16.39999961853,55.10000038147,1.0197771425065
2004-03-22,1899-12-31 00:00:00,1.7,1161.25,-200,6.07436581400729,815.25,93,995.25,86,1582.25,909,16.125000476837,60.025000572205,1.09193792246675
2004-03-22,1899-12-31 01:00:00,1.5,1095.25,-200,5.07111197467901,767,74,1050.25,76,1547,818.25,15.824999809265,60.52499961853,1.08047731340111
2004-03-22,1899-12-31 02:00:00,0.6,897,-200,1.71865284991539,562.5,23,1416.5,33,1355,472.25,16.325000524521,56.950000762939,1.04907534964768
2004-03-22,1899-12-31 03:00:00,0.4,842,-200,0.710517574455498,468,-200,1812.75,-200,1274.25,393.5,16.924999713898,53.900000572205,1.03085626906185
2004-03-22,1899-12-31 04:00:00,-200,853.75,-200,0.829014438924321,481.25,17,1755.5,27,1304,396.25,16.100000143051,55.900000572205,1.0153041309359
2004-03-22,1899-12-31 05:00:00,0.3,845,-200,0.747676455337161,472.25,15,1785.75,23,1278,378.25,16.525000095367,53.874999046326,1.00493936155062
2004-03-22,1899-12-31 06:00:00,0.6,941.5,-200,2.02560937034859,586,41,1479.5,46,1372.5,432,16.375,53.999999046326,0.997854688570225
2004-03-22,1899-12-31 07:00:00,1.2,1090.25,-200,5.09612534788447,768.25,86,1072,76,1537.75,699,15.674999952316,57.64999961853,1.01948617278655
2004-03-22,1899-12-31 08:00:00,3.6,1514.25,-200,17.6864440110292,1230.25,226,732,116,1996.25,1252.25,15.799999952316,53.699999809265,0.957133027486643
2004-03-22,1899-12-31 09:00:00,3.7,1378.75,-200,18.4249455088345,1251.75,214,711,115,1961.75,1236.75,17.375,42.099999427795,0.828074790777483
2004-03-22,1899-12-31 10:00:00,1.8,1074.25,-200,6.94104317588511,854.25,115,1031.75,83,1483.5,772,17.900000095367,38.35000038147,0.779314998685493
2004-03-22,1899-12-31 11:00:00,1.6,1089.75,-200,7.25246168751516,867.75,124,1025.75,87,1509,765.75,18.549999713898,36.699999809265,0.776380675254809
2004-03-22,1899-12-31 12:00:00,1.9,1109.5,-200,9.64557222773208,964.25,122,947.25,90,1576.5,828.75,21,29.550000190735,0.726250990090166
2004-03-22,1899-12-31 13:00:00,2,1101.75,-200,10.4480726745374,994.25,107,954.75,87,1598.75,783,21.349999904633,28.14999961853,0.706678839435219
2004-03-22,1899-12-31 14:00:00,2.2,1099.5,-200,11.1725679868227,1020.5,133,951.75,99,1607,822,21.300000190735,26.125,0.65386033518568
2004-03-22,1899-12-31 15:00:00,2.1,1093.75,-200,10.6735386601622,1002.5,130,965,99,1573.75,813,21.25,26.77499961853,0.668101900763419
2004-03-22,1899-12-31 16:00:00,2.3,1075.5,451,11.5532016248775,1034,150,964.25,101,1544.25,812.5,21.324999809265,24.175000190735,0.605972240280958
2004-03-22,1899-12-31 17:00:00,2.6,1151.75,185,12.352616700066,1061.75,138,928,103,1606.25,849.5,20.22500038147,28.5,0.668178382405952
2004-03-22,1899-12-31 18:00:00,3.8,1406.75,426,18.3384120462627,1249.25,213,720,129,1931.75,1275.75,16.974999904633,43.075000762939,0.826398721223871
2004-03-22,1899-12-31 19:00:00,4.4,1437.5,672,21.027784709338,1324.75,232,677.5,143,1992.5,1400.75,15.599999904633,47.424999237061,0.834715253094747
2004-03-22,1899-12-31 20:00:00,4.5,1424.5,624,21.0461161310197,1325.25,238,678,146,1965,1355.75,15.275000095367,47.425000190735,0.817783435248176
2004-03-22,1899-12-31 21:00:00,3.3,1278.5,325,14.4538596456034,1131.25,180,775.25,124,1758.25,1243,14.524999856949,49.724999427795,0.817693173275101
2004-03-22,1899-12-31 22:00:00,2,1131.75,143,8.4189190812524,916.25,128,920,113,1560.5,1082.5,13.924999952316,52,0.823093236452883
2004-03-22,1899-12-31 23:00:00,1.1,1006.25,89,4.33126741413739,728.75,65,1141.75,80,1369.5,795,14.474999666214,49.449999809265,0.810594571712721
2004-03-23,1899-12-31 00:00:00,0.9,982.25,73,3.79938837164783,699.5,53,1204.25,72,1358.75,735,13.799999952316,51.39999961853,0.807138412929228
2004-03-23,1899-12-31 01:00:00,0.8,968.5,48,2.7449604638164,635.75,47,1271,64,1309.25,684,14.000000238419,51.324999809265,0.816299780768263
2004-03-23,1899-12-31 02:00:00,0.7,940.5,47,2.52572664299379,621.25,51,1298.25,70,1329.75,714.25,12.950000047684,56.774998664856,0.844361518209639
2004-03-23,1899-12-31 03:00:00,0.5,892,36,1.24379305325457,522.25,-200,1522.25,-200,1284.5,456,11.049999952316,70.049999237061,0.921478199735697
2004-03-23,1899-12-31 04:00:00,-200,855,25,0.796957826375638,477.75,20,1700.75,31,1261.25,401.25,10.075000286102,76.825000762939,0.94831654748137
2004-03-23,1899-12-31 05:00:00,0.3,833.75,19,0.632452934470409,458.75,13,1908,22,1211.5,361.25,8.8250002861023,80.450000762939,0.914700671115632
2004-03-23,1899-12-31 06:00:00,0.5,908.5,26,1.76937893546041,566.5,33,1542,47,1286.5,417.75,9.5750000476837,75.375,0.900402824847413
2004-03-23,1899-12-31 07:00:00,1.1,1061,60,4.62988452950906,744.5,103,1178.25,88,1428.5,616.25,9.7999999523163,74.999998092651,0.909254703700678
2004-03-23,1899-12-31 08:00:00,3,1440.75,248,14.2203570311681,1123.75,224,851,130,1829,1088.5,10,74.224998474121,0.911733618753916
2004-03-23,1899-12-31 09:00:00,3.8,1498.25,535,21.0186215523967,1324.5,244,684.25,132,2095,1328.75,11.150000095367,69.724998474121,0.923183817187953
2004-03-23,1899-12-31 10:00:00,3.4,1342.75,340,16.1826519998297,1185.25,237,760,132,1856.5,1310.5,12,62.924999237061,0.880311059001791
2004-03-23,1899-12-31 11:00:00,3,1308,325,15.5407140413692,1165.5,220,791.75,131,1794,1236,12.775000333786,55.824999809265,0.820958069297127
2004-03-23,1899-12-31 12:00:00,2.7,1209,267,13.4083419685291,1097.25,207,836.5,129,1746,1147.25,13.125,54.75,0.823433468722959
2004-03-23,1899-12-31 13:00:00,3.5,1310.25,325,16.8856773724946,1206.5,208,770.25,132,1846.75,1301,13.75,53.350001335144,0.83509171766749
2004-03-23,1899-12-31 14:00:00,2.8,1170.75,268,12.42575346935,1064.25,160,880.5,110,1639,1096.5,16.025000095367,42.449999809265,0.76739160894861
2004-03-23,1899-12-31 15:00:00,1.9,1112,136,10.0634765276385,980,131,923.75,99,1588.5,900.25,14.099999904633,49.800000190735,0.797104156439797
2004-03-23,1899-12-31 16:00:00,2,1132,118,8.68744803988153,927,128,944.25,100,1570.25,780.5,11.974999904633,61.125000953674,0.853749612651404
2004-03-23,1899-12-31 17:00:00,3,1225,276,13.8347952632246,1111.25,176,817.75,122,1718.75,1013.25,13.599999904633,54.599999427795,0.846513710714567
